482.358, 282.393
543.891, 280.33
604.813, 278.398
665.506, 276.371
726.274, 274.652
786.663, 272.688
846.86, 270.673
907.038, 268.719
966.963, 266.799
1026.47, 264.656
1086.07, 262.999
1145.23, 260.95
1204.34, 258.581
1263.37, 256.524
1322.11, 254.829
1380.5, 252.698
1438.73, 250.989
1497.08, 249.345
487.519, 343.336
548.732, 341.441
609.312, 339.249
670.178, 337.541
730.413, 335.16
790.703, 333.214
850.789, 331.021
910.725, 329.41
970.403, 326.987
1029.77, 325.138
1089.28, 322.758
1148.11, 320.777
1207.11, 318.4
1265.87, 316.531
1324.55, 314.71
1382.85, 312.605
1440.97, 310.635
1499.07, 308.689
492.238, 404.345
553.451, 401.982
614.085, 400.079
674.508, 397.72
734.568, 395.867
794.846, 393.335
854.44, 391.34
914.404, 389.116
973.865, 387.086
1033.13, 384.663
1092.2, 382.697
1151.2, 380.329
1210.03, 378.021
1268.47, 375.91
1327.06, 373.96
1385.4, 372.017
1443.37, 370.067
1501.29, 367.851
497.495, 464.442
558.03, 462.246
618.615, 460.09
678.767, 458.216
738.798, 455.578
798.671, 453.653
858.484, 450.974
918.017, 449.043
977.285, 446.58
1036.29, 444.401
1095.42, 441.955
1154.2, 439.828
1212.78, 437.46
1271.21, 435.456
1329.49, 433.231
1387.45, 430.977
1445.47, 428.717
1503.13, 426.529
501.845, 524.497
562.347, 521.998
623.011, 520.025
683.192, 517.536
742.784, 515.292
802.643, 512.884
862.132, 510.605
921.449, 508.244
980.503, 505.843
1039.67, 503.696
1098.44, 501.388
1157.12, 498.879
1215.59, 496.591
1273.92, 494.375
1332.17, 491.939
1389.94, 489.829
1447.7, 487.484
1505.25, 485.332
506.778, 584.189
567.192, 582.081
627.562, 579.432
687.193, 577.036
746.741, 574.501
806.327, 572.344
865.784, 569.701
925.058, 567.465
984.108, 564.897
1043.05, 562.612
1101.48, 560
1160.06, 557.77
1218.39, 555.136
1276.61, 552.847
1334.54, 550.487
1392.4, 548.127
1450.04, 545.725
1507.42, 543.337
511.445, 643.709
571.893, 641.11
631.721, 638.803
691.547, 636.162
750.989, 633.717
810.355, 630.998
869.33, 628.604
928.471, 626.009
987.358, 623.65
1046.11, 621.166
1104.57, 618.716
1163.05, 616.179
1221.14, 613.669
1279.28, 611.244
1337.09, 608.722
1394.66, 606.16
1452.08, 603.839
1509.49, 601.298
515.96, 702.557
575.706, 700.421
636.065, 697.535
695.257, 695.076
754.783, 692.38
814.051, 690.006
873.097, 687.145
931.804, 684.643
990.656, 682.219
1049.07, 679.622
1107.43, 677.089
1165.64, 674.438
1223.99, 671.74
1281.92, 669.439
1339.59, 666.971
1397.18, 664.232
1454.44, 661.579
1511.52, 658.938
