419.576, 954.603
479.276, 948.105
538.255, 942.016
597.367, 935.602
655.899, 929.886
714.832, 923.398
772.725, 917.591
831.571, 911.278
889.486, 905.47
947.672, 899.175
1005.4, 893.305
1063.33, 886.928
1120.65, 881.287
1178.28, 874.96
1235.4, 868.831
1292.67, 862.86
1349.4, 856.752
1406.23, 850.681
428.099, 1011.51
487.236, 1005.6
546.446, 998.957
604.882, 992.823
663.821, 986.667
722.035, 980.6
780.414, 974.544
838.338, 968.371
896.483, 962.168
954.083, 956.251
1012.03, 949.901
1069.35, 944.035
1126.97, 937.931
1184.1, 931.738
1241.49, 925.53
1298.3, 919.38
1355.3, 913.315
1411.62, 907.311
436, 1068.67
495.506, 1062.38
554.035, 1056.4
612.797, 1049.8
670.806, 1043.75
729.665, 1037.1
787.214, 1031.65
845.476, 1024.81
903.131, 1019.21
960.944, 1012.77
1018.21, 1006.65
1075.92, 1000.58
1133.01, 994.328
1190.49, 988.025
1247.23, 981.884
1304.4, 975.671
1360.55, 969.463
1417.44, 963.352
444.894, 1125.15
503.125, 1119.22
562.285, 1112.66
620.134, 1106.59
678.681, 1099.89
736.443, 1094.01
794.889, 1087.53
852.243, 1081.67
910.02, 1075.3
967.221, 1069.2
1025.01, 1062.78
1081.93, 1056.84
1139.52, 1050.46
1196.28, 1044.29
1253.23, 1037.66
1309.58, 1031.6
1366.23, 1025.28
1422.35, 1019.02
452.672, 1181.78
511.674, 1175.21
569.434, 1169.34
628.154, 1162.64
685.491, 1156.61
744.03, 1150.07
801.275, 1144.01
859.539, 1137.45
916.482, 1131.51
974.296, 1124.94
1031.19, 1119.2
1088.69, 1112.6
1145.27, 1106.43
1202.57, 1099.77
1258.87, 1093.54
1315.58, 1087.03
1371.57, 1080.74
1428.19, 1074.56
461.212, 1237.56
519.064, 1231.5
577.52, 1224.8
635.039, 1218.72
693.457, 1212.23
750.868, 1206.29
809.042, 1199.63
865.973, 1193.58
923.58, 1186.91
980.339, 1180.88
1037.79, 1174.53
1094.56, 1168.48
1151.93, 1161.75
1208.21, 1155.52
1264.92, 1148.73
1320.83, 1142.39
1377.32, 1135.86
1433.13, 1129.69
468.501, 1293.79
526.985, 1287.09
584.599, 1280.92
643.126, 1274.07
700.287, 1268.26
758.221, 1261.55
815.313, 1255.51
873.201, 1248.99
929.671, 1243.11
987.314, 1236.27
1043.91, 1230.04
1101.3, 1223.54
1157.49, 1217.32
1214.51, 1210.42
1270.37, 1203.73
1326.85, 1197.35
1382.49, 1190.74
1438.78, 1184.55
476.853, 1349.05
534.388, 1342.8
592.528, 1336.22
649.799, 1329.91
708.042, 1323.26
765.023, 1317.19
822.569, 1310.54
879.334, 1304.63
936.926, 1297.76
993.376, 1291.83
1050.64, 1285.16
1106.83, 1278.95
1163.9, 1271.72
1219.92, 1265.42
1276.34, 1258.66
1332.16, 1251.78
1388.21, 1245.5
1443.58, 1239
