1513.42, 766.416
1570.21, 761.705
1626.68, 756.736
1683.46, 751.861
1739.34, 746.819
1795.53, 742.24
1851.21, 737.388
1907.02, 732.673
1962.32, 727.595
2018.04, 722.867
2072.56, 717.856
2127.78, 713.329
2182.28, 708.335
2237.1, 703.726
2290.55, 698.755
2345.65, 693.992
2398.36, 689.296
2452.07, 684.515
1517.87, 823.359
1574.13, 818.198
1630.59, 813.362
1686.69, 808.393
1743, 803.701
1798.52, 798.392
1854.67, 794.031
1909.61, 788.841
1965.67, 784.101
2020.7, 779.012
2075.94, 774.148
2130.1, 769.05
2185.24, 764.468
2238.81, 759.398
2293.4, 754.592
2346.96, 749.702
2400.75, 744.886
2453.62, 739.767
1521.76, 879.644
1578.29, 874.78
1634.55, 869.657
1690.63, 864.71
1746.53, 859.703
1802.16, 854.656
1857.57, 849.667
1913.31, 844.993
1968.37, 839.636
2023.86, 835.132
2078.51, 829.815
2133.31, 825.16
2187.41, 819.859
2241.75, 815.01
2295.23, 809.995
2349.83, 805.336
2402.13, 800.061
2456.04, 795.363
1525.99, 935.956
1581.96, 930.758
1638.4, 925.695
1694.12, 920.717
1750.06, 915.738
1805.3, 910.469
1860.98, 905.659
1915.73, 900.303
1971.34, 895.61
2026.33, 890.524
2081.39, 885.586
2135.46, 880.39
2190.2, 875.44
2243.91, 870.311
2297.84, 865.513
2350.8, 860.091
2404.73, 855.536
2457.08, 850.071
1530.04, 991.526
1586.46, 986.617
1642.3, 981.657
1698.16, 976.482
1753.45, 971.421
1808.9, 966.153
1863.73, 960.73
1919.3, 955.909
1973.97, 950.838
2029.28, 945.865
2083.3, 940.552
2138.48, 935.644
2191.91, 930.499
2246.09, 925.526
2299.53, 920.074
2353.44, 915.349
2406.22, 909.949
2460.2, 905.095
1534.36, 1047.19
1590.11, 1042.14
1646.31, 1037.14
1701.62, 1031.72
1757.39, 1026.82
1812, 1021.27
1867.45, 1016.24
1921.9, 1010.89
1977.46, 1006.05
2031.76, 1000.7
2086.44, 995.797
2140.2, 990.372
2194.76, 985.289
2247.97, 979.945
2301.86, 975.108
2354.87, 969.616
2408.32, 964.699
2461.29, 959.379
1538.32, 1102.45
1594.49, 1097.61
1649.66, 1092.03
1705.48, 1087
1760.49, 1081.68
1815.67, 1076.54
1870.36, 1070.97
1925.41, 1065.91
1980.02, 1060.69
2035.19, 1055.72
2088.74, 1050.32
2143.22, 1045.02
2196.72, 1039.57
2250.72, 1034.67
2303.45, 1029.16
2356.75, 1023.87
2409.51, 1018.53
2462.52, 1013.51
1542.53, 1157.65
1597.72, 1152.3
1653.62, 1147
1708.56, 1141.61
1764.22, 1136.49
1818.52, 1130.98
1873.75, 1125.83
1928.07, 1120.33
1983, 1115.38
2037.25, 1109.91
2091.71, 1104.71
2145.03, 1099.32
2199.11, 1093.94
2253.03, 1088.79
2305.6, 1083.3
2358.67, 1077.8
2411.34, 1072.42
2463.07, 1066.79
