515.748, 263.432,0, 0, 0, 0, 0
555.382, 262.953,0.03556, 0, 0, 0, 0
590.702, 262.457,0.07112, 0, 0, 0, 0
622.262, 261.861,0.10668, 0, 0, 0, 0
650.284, 261.21,0.14224, 0, 0, 0, 0
512.42, 304.512,0, 0.03556, 0, 0, 0
551.398, 302.746,0.03556, 0.03556, 0, 0, 0
586.609, 300.795,0.07112, 0.03556, 0, 0, 0
618.072, 298.619,0.10668, 0.03556, 0, 0, 0
646.013, 296.402,0.14224, 0.03556, 0, 0, 0
507.922, 343.491,0, 0.07112, 0, 0, 0
546.373, 340.571,0.03556, 0.07112, 0, 0, 0
581.267, 337.295,0.07112, 0.07112, 0, 0, 0
612.52, 333.784,0.10668, 0.07112, 0, 0, 0
640.382, 330.263,0.14224, 0.07112, 0, 0, 0
502.837, 379.88,0, 0.10668, 0, 0, 0
540.518, 376.046,0.03556, 0.10668, 0, 0, 0
574.887, 371.734,0.07112, 0.10668, 0, 0, 0
605.9, 367.098,0.10668, 0.10668, 0, 0, 0
633.697, 362.392,0.14224, 0.10668, 0, 0, 0
497.207, 413.376,0, 0.14224, 0, 0, 0
534.009, 408.828,0.03556, 0.14224, 0, 0, 0
567.846, 403.797,0.07112, 0.14224, 0, 0, 0
598.463, 398.352,0.10668, 0.14224, 0, 0, 0
626.062, 392.796,0.14224, 0.14224, 0, 0, 0
384.85, 263.84,0, 0, -0.1, 0, 0
433.198, 263.981,0.03556, 0, -0.1, 0, 0
479.139, 263.876,0.07112, 0, -0.1, 0, 0
521.746, 263.557,0.10668, 0, -0.1, 0, 0
560.586, 263.095,0.14224, 0, -0.1, 0, 0
383.539, 307.561,0, 0.03556, -0.1, 0, 0
431.011, 307.002,0.03556, 0.03556, -0.1, 0, 0
476.155, 305.959,0.07112, 0.03556, -0.1, 0, 0
518.177, 304.415,0.10668, 0.03556, -0.1, 0, 0
556.634, 302.576,0.14224, 0.03556, -0.1, 0, 0
381.903, 348.604,0, 0.07112, -0.1, 0, 0
428.214, 347.526,0.03556, 0.07112, -0.1, 0, 0
472.379, 345.736,0.07112, 0.07112, -0.1, 0, 0
513.669, 343.153,0.10668, 0.07112, -0.1, 0, 0
551.591, 340.102,0.14224, 0.07112, -0.1, 0, 0
380.265, 386.647,0, 0.10668, -0.1, 0, 0
425.129, 385.148,0.03556, 0.10668, -0.1, 0, 0
468.058, 382.738,0.07112, 0.10668, -0.1, 0, 0
508.359, 379.304,0.10668, 0.10668, -0.1, 0, 0
545.598, 375.374,0.14224, 0.10668, -0.1, 0, 0
378.57, 421.238,0, 0.14224, -0.1, 0, 0
421.843, 419.487,0.03556, 0.14224, -0.1, 0, 0
463.455, 416.58,0.07112, 0.14224, -0.1, 0, 0
502.615, 412.648,0.10668, 0.14224, -0.1, 0, 0
539.011, 407.977,0.14224, 0.14224, -0.1, 0, 0
244.038, 262.718,0, 0, -0.2, 0, 0
292.456, 263.421,0.03556, 0, -0.2, 0, 0
342.239, 263.946,0.07112, 0, -0.2, 0, 0
391.881, 264.136,0.10668, 0, -0.2, 0, 0
439.914, 264.158,0.14224, 0, -0.2, 0, 0
245.168, 306.082,0, 0.03556, -0.2, 0, 0
292.864, 307.209,0.03556, 0.03556, -0.2, 0, 0
341.646, 307.74,0.07112, 0.03556, -0.2, 0, 0
390.371, 307.657,0.10668, 0.03556, -0.2, 0, 0
437.577, 306.983,0.14224, 0.03556, -0.2, 0, 0
247.206, 346.944,0, 0.07112, -0.2, 0, 0
293.668, 348.391,0.03556, 0.07112, -0.2, 0, 0
341.221, 348.955,0.07112, 0.07112, -0.2, 0, 0
388.679, 348.573,0.10668, 0.07112, -0.2, 0, 0
434.711, 347.303,0.14224, 0.07112, -0.2, 0, 0
249.872, 384.837,0, 0.10668, -0.2, 0, 0
294.861, 386.487,0.03556, 0.10668, -0.2, 0, 0
340.912, 387.055,0.07112, 0.10668, -0.2, 0, 0
386.745, 386.439,0.10668, 0.10668, -0.2, 0, 0
431.367, 384.775,0.14224, 0.10668, -0.2, 0, 0
252.87, 419.35,0, 0.14224, -0.2, 0, 0
296.245, 421.208,0.03556, 0.14224, -0.2, 0, 0
340.682, 421.802,0.07112, 0.14224, -0.2, 0, 0
384.804, 420.98,0.10668, 0.14224, -0.2, 0, 0
427.91, 418.947,0.14224, 0.14224, -0.2, 0, 0
120.453, 260.124,0, 0, -0.3, 0, 0
160.087, 261.259,0.03556, 0, -0.3, 0, 0
203.839, 262.237,0.07112, 0, -0.3, 0, 0
250.57, 263.043,0.10668, 0, -0.3, 0, 0
299.403, 263.749,0.14224, 0, -0.3, 0, 0
123.32, 300.527,0, 0.03556, -0.3, 0, 0
162.79, 302.864,0.03556, 0.03556, -0.3, 0, 0
205.822, 304.888,0.07112, 0.03556, -0.3, 0, 0
251.792, 306.477,0.10668, 0.03556, -0.3, 0, 0
299.698, 307.434,0.14224, 0.03556, -0.3, 0, 0
127.837, 338.992,0, 0.07112, -0.3, 0, 0
166.545, 342.327,0.03556, 0.07112, -0.3, 0, 0
208.749, 345.158,0.07112, 0.07112, -0.3, 0, 0
253.662, 347.213,0.10668, 0.07112, -0.3, 0, 0
300.422, 348.51,0.14224, 0.07112, -0.3, 0, 0
133.405, 375.045,0, 0.10668, -0.3, 0, 0
171.347, 379.133,0.03556, 0.10668, -0.3, 0, 0
212.533, 382.581,0.07112, 0.10668, -0.3, 0, 0
256.126, 385.053,0.10668, 0.10668, -0.3, 0, 0
301.424, 386.545,0.14224, 0.10668, -0.3, 0, 0
139.758, 408.344,0, 0.14224, -0.3, 0, 0
176.831, 412.998,0.03556, 0.14224, -0.3, 0, 0
216.763, 416.851,0.07112, 0.14224, -0.3, 0, 0
258.961, 419.641,0.10668, 0.14224, -0.3, 0, 0
302.644, 421.153,0.14224, 0.14224, -0.3, 0, 0
27.9281, 256.969,0, 0, -0.4, 0, 0
56.4657, 258.129,0.03556, 0, -0.4, 0, 0
89.0259, 259.349,0.07112, 0, -0.4, 0, 0
125.62, 260.498,0.10668, 0, -0.4, 0, 0
165.949, 261.537,0.14224, 0, -0.4, 0, 0
31.353, 293.263,0, 0.03556, -0.4, 0, 0
59.9884, 295.883,0.03556, 0.03556, -0.4, 0, 0
92.3992, 298.524,0.07112, 0.03556, -0.4, 0, 0
128.644, 301.054,0.10668, 0.03556, -0.4, 0, 0
168.637, 303.261,0.14224, 0.03556, -0.4, 0, 0
36.6538, 328.176,0, 0.07112, -0.4, 0, 0
65.1372, 332.102,0.03556, 0.07112, -0.4, 0, 0
97.2587, 335.997,0.07112, 0.07112, -0.4, 0, 0
133.119, 339.596,0.10668, 0.07112, -0.4, 0, 0
172.344, 342.782,0.14224, 0.07112, -0.4, 0, 0
43.0557, 361.282,0, 0.10668, -0.4, 0, 0
71.5098, 366.325,0.03556, 0.10668, -0.4, 0, 0
103.327, 371.178,0.07112, 0.10668, -0.4, 0, 0
138.533, 375.635,0.10668, 0.10668, -0.4, 0, 0
177.134, 379.586,0.14224, 0.10668, -0.4, 0, 0
50.5457, 392.408,0, 0.14224, -0.4, 0, 0
78.7698, 398.254,0.03556, 0.14224, -0.4, 0, 0
110.212, 403.8,0.07112, 0.14224, -0.4, 0, 0
144.76, 408.929,0.10668, 0.14224, -0.4, 0, 0
182.393, 413.426,0.14224, 0.14224, -0.4, 0, 0
476.312, 251.045,0, 0, 0, 0, 0.1
509.552, 251.159,0.03556, 0, 0, 0, 0.1
540.443, 251.199,0.07112, 0, 0, 0, 0.1
569.075, 251.088,0.10668, 0, 0, 0, 0.1
595.428, 251.029,0.14224, 0, 0, 0, 0.1
474.445, 283.792,0, 0.03556, 0, 0, 0.1
507.262, 283.141,0.03556, 0.03556, 0, 0, 0.1
537.981, 282.367,0.07112, 0.03556, 0, 0, 0.1
566.451, 281.348,0.10668, 0.03556, 0, 0, 0.1
592.69, 280.422,0.14224, 0.03556, 0, 0, 0.1
471.906, 315.405,0, 0.07112, 0, 0, 0.1
504.383, 314.09,0.03556, 0.07112, 0, 0, 0.1
534.831, 312.568,0.07112, 0.07112, 0, 0, 0.1
563.061, 310.909,0.10668, 0.07112, 0, 0, 0.1
589.261, 308.995,0.14224, 0.07112, 0, 0, 0.1
469.141, 345.674,0, 0.10668, 0, 0, 0.1
501.049, 343.818,0.03556, 0.10668, 0, 0, 0.1
531.095, 341.583,0.07112, 0.10668, 0, 0, 0.1
559.106, 339.192,0.10668, 0.10668, 0, 0, 0.1
584.984, 336.657,0.14224, 0.10668, 0, 0, 0.1
466.012, 374.232,0, 0.14224, 0, 0, 0.1
497.428, 371.981,0.03556, 0.14224, 0, 0, 0.1
527.036, 369.217,0.07112, 0.14224, 0, 0, 0.1
554.654, 366.204,0.10668, 0.14224, 0, 0, 0.1
580.268, 362.981,0.14224, 0.14224, 0, 0, 0.1
372.543, 250.786,0, 0, -0.1, 0, 0.1
409.989, 250.959,0.03556, 0, -0.1, 0, 0.1
446.437, 251.144,0.07112, 0, -0.1, 0, 0.1
481.198, 251.18,0.10668, 0, -0.1, 0, 0.1
514.023, 251.207,0.14224, 0, -0.1, 0, 0.1
371.668, 284.628,0, 0.03556, -0.1, 0, 0.1
408.728, 284.572,0.03556, 0.03556, -0.1, 0, 0.1
444.796, 284.209,0.07112, 0.03556, -0.1, 0, 0.1
479.189, 283.742,0.10668, 0.03556, -0.1, 0, 0.1
511.714, 283.065,0.14224, 0.03556, -0.1, 0, 0.1
370.76, 317.376,0, 0.07112, -0.1, 0, 0.1
407.311, 316.969,0.03556, 0.07112, -0.1, 0, 0.1
442.715, 316.348,0.07112, 0.07112, -0.1, 0, 0.1
476.721, 315.209,0.10668, 0.07112, -0.1, 0, 0.1
508.772, 313.898,0.14224, 0.07112, -0.1, 0, 0.1
369.874, 348.565,0, 0.10668, -0.1, 0, 0.1
405.683, 347.978,0.03556, 0.10668, -0.1, 0, 0.1
440.43, 346.903,0.07112, 0.10668, -0.1, 0, 0.1
473.825, 345.317,0.10668, 0.10668, -0.1, 0, 0.1
505.484, 343.421,0.14224, 0.10668, -0.1, 0, 0.1
368.98, 378,0, 0.14224, -0.1, 0, 0.1
403.9, 377.23,0.03556, 0.14224, -0.1, 0, 0.1
437.895, 375.805,0.07112, 0.14224, -0.1, 0, 0.1
470.522, 373.839,0.10668, 0.14224, -0.1, 0, 0.1
501.729, 371.373,0.14224, 0.14224, -0.1, 0, 0.1
264.198, 249.88,0, 0, -0.2, 0, 0.1
301.646, 250.358,0.03556, 0, -0.2, 0, 0.1
339.873, 250.631,0.07112, 0, -0.2, 0, 0.1
377.95, 250.901,0.10668, 0, -0.2, 0, 0.1
415.271, 251.127,0.14224, 0, -0.2, 0, 0.1
264.614, 283.692,0, 0.03556, -0.2, 0, 0.1
301.688, 284.242,0.03556, 0.03556, -0.2, 0, 0.1
339.405, 284.627,0.07112, 0.03556, -0.2, 0, 0.1
377.051, 284.758,0.10668, 0.03556, -0.2, 0, 0.1
413.959, 284.616,0.14224, 0.03556, -0.2, 0, 0.1
265.494, 316.321,0, 0.07112, -0.2, 0, 0.1
301.934, 317.03,0.03556, 0.07112, -0.2, 0, 0.1
339.052, 317.418,0.07112, 0.07112, -0.2, 0, 0.1
376.03, 317.353,0.10668, 0.07112, -0.2, 0, 0.1
412.427, 316.928,0.14224, 0.07112, -0.2, 0, 0.1
266.719, 347.459,0, 0.10668, -0.2, 0, 0.1
302.537, 348.277,0.03556, 0.10668, -0.2, 0, 0.1
338.768, 348.719,0.07112, 0.10668, -0.2, 0, 0.1
374.975, 348.47,0.10668, 0.10668, -0.2, 0, 0.1
410.681, 347.812,0.14224, 0.10668, -0.2, 0, 0.1
268.222, 376.784,0, 0.14224, -0.2, 0, 0.1
303.179, 377.76,0.03556, 0.14224, -0.2, 0, 0.1
338.589, 378.212,0.07112, 0.14224, -0.2, 0, 0.1
373.975, 377.812,0.10668, 0.14224, -0.2, 0, 0.1
408.762, 376.889,0.14224, 0.14224, -0.2, 0, 0.1
164.147, 248.654,0, 0, -0.3, 0, 0.1
197.351, 249.227,0.03556, 0, -0.3, 0, 0.1
232.673, 249.665,0.07112, 0, -0.3, 0, 0.1
269.375, 250.175,0.10668, 0, -0.3, 0, 0.1
307.018, 250.527,0.14224, 0, -0.3, 0, 0.1
165.558, 281.057,0, 0.03556, -0.3, 0, 0.1
198.531, 282.121,0.03556, 0.03556, -0.3, 0, 0.1
233.362, 283.091,0.07112, 0.03556, -0.3, 0, 0.1
269.807, 283.884,0.10668, 0.03556, -0.3, 0, 0.1
307.057, 284.375,0.14224, 0.03556, -0.3, 0, 0.1
167.881, 312.384,0, 0.07112, -0.3, 0, 0.1
200.45, 314.054,0.03556, 0.07112, -0.3, 0, 0.1
234.833, 315.44,0.07112, 0.07112, -0.3, 0, 0.1
270.636, 316.468,0.10668, 0.07112, -0.3, 0, 0.1
307.261, 317.103,0.14224, 0.07112, -0.3, 0, 0.1
170.81, 342.424,0, 0.10668, -0.3, 0, 0.1
202.909, 344.574,0.03556, 0.10668, -0.3, 0, 0.1
236.694, 346.241,0.07112, 0.10668, -0.3, 0, 0.1
271.772, 347.555,0.10668, 0.10668, -0.3, 0, 0.1
307.683, 348.304,0.14224, 0.10668, -0.3, 0, 0.1
174.322, 370.916,0, 0.14224, -0.3, 0, 0.1
205.818, 373.42,0.03556, 0.14224, -0.3, 0, 0.1
238.854, 375.463,0.07112, 0.14224, -0.3, 0, 0.1
273.137, 376.873,0.10668, 0.14224, -0.3, 0, 0.1
308.223, 377.726,0.14224, 0.14224, -0.3, 0, 0.1
81.1894, 247.272,0, 0, -0.4, 0, 0.1
107.901, 247.836,0.03556, 0, -0.4, 0, 0.1
137.164, 248.371,0.07112, 0, -0.4, 0, 0.1
168.609, 248.955,0.10668, 0, -0.4, 0, 0.1
202.202, 249.431,0.14224, 0, -0.4, 0, 0.1
83.2033, 277.361,0, 0.03556, -0.4, 0, 0.1
109.871, 278.819,0.03556, 0.03556, -0.4, 0, 0.1
138.93, 280.102,0.07112, 0.03556, -0.4, 0, 0.1
170.129, 281.296,0.10668, 0.03556, -0.4, 0, 0.1
203.401, 282.364,0.14224, 0.03556, -0.4, 0, 0.1
86.2747, 306.635,0, 0.07112, -0.4, 0, 0.1
112.741, 308.818,0.03556, 0.07112, -0.4, 0, 0.1
141.489, 310.815,0.07112, 0.07112, -0.4, 0, 0.1
172.361, 312.608,0.10668, 0.07112, -0.4, 0, 0.1
205.268, 314.283,0.14224, 0.07112, -0.4, 0, 0.1
90.0002, 334.889,0, 0.10668, -0.4, 0, 0.1
116.327, 337.699,0.03556, 0.10668, -0.4, 0, 0.1
144.859, 340.358,0.07112, 0.10668, -0.4, 0, 0.1
175.29, 342.721,0.10668, 0.10668, -0.4, 0, 0.1
207.7, 344.785,0.14224, 0.10668, -0.4, 0, 0.1
94.5574, 361.927,0, 0.14224, -0.4, 0, 0.1
120.553, 365.242,0.03556, 0.14224, -0.4, 0, 0.1
148.642, 368.399,0.07112, 0.14224, -0.4, 0, 0.1
178.699, 371.19,0.10668, 0.14224, -0.4, 0, 0.1
210.437, 373.589,0.14224, 0.14224, -0.4, 0, 0.1
450.385, 243.048,0, 0, 0, 0, 0.2
478.594, 243.24,0.03556, 0, 0, 0, 0.2
505.46, 243.478,0.07112, 0, 0, 0, 0.2
530.907, 243.56,0.10668, 0, 0, 0, 0.2
554.861, 243.74,0.14224, 0, 0, 0, 0.2
449.21, 269.996,0, 0.03556, 0, 0, 0.2
477.071, 269.855,0.03556, 0.03556, 0, 0, 0.2
503.723, 269.555,0.07112, 0.03556, 0, 0, 0.2
529.079, 269.294,0.10668, 0.03556, 0, 0, 0.2
553.004, 268.775,0.14224, 0.03556, 0, 0, 0.2
447.654, 296.447,0, 0.07112, 0, 0, 0.2
475.278, 295.77,0.03556, 0.07112, 0, 0, 0.2
501.78, 295.155,0.07112, 0.07112, 0, 0, 0.2
526.943, 294.157,0.10668, 0.07112, 0, 0, 0.2
550.606, 293.181,0.14224, 0.07112, 0, 0, 0.2
445.884, 322.046,0, 0.10668, 0, 0, 0.2
473.26, 321.053,0.03556, 0.10668, 0, 0, 0.2
499.512, 319.92,0.07112, 0.10668, 0, 0, 0.2
524.279, 318.66,0.10668, 0.10668, 0, 0, 0.2
547.826, 317.157,0.14224, 0.10668, 0, 0, 0.2
443.998, 346.751,0, 0.14224, 0, 0, 0.2
471.026, 345.403,0.03556, 0.14224, 0, 0, 0.2
496.803, 343.93,0.07112, 0.14224, 0, 0, 0.2
521.494, 342.258,0.10668, 0.14224, 0, 0, 0.2
544.735, 340.359,0.14224, 0.14224, 0, 0, 0.2
364.824, 242.496,0, 0, -0.1, 0, 0.2
395.414, 242.818,0.03556, 0, -0.1, 0, 0.2
425.365, 243.03,0.07112, 0, -0.1, 0, 0.2
454.478, 243.168,0.10668, 0, -0.1, 0, 0.2
482.428, 243.392,0.14224, 0, -0.1, 0, 0.2
364.176, 270.095,0, 0.03556, -0.1, 0, 0.2
394.574, 270.195,0.03556, 0.03556, -0.1, 0, 0.2
424.281, 270.2,0.07112, 0.03556, -0.1, 0, 0.2
453.217, 270.045,0.10668, 0.03556, -0.1, 0, 0.2
481.015, 269.816,0.14224, 0.03556, -0.1, 0, 0.2
363.701, 297.193,0, 0.07112, -0.1, 0, 0.2
393.658, 297.114,0.03556, 0.07112, -0.1, 0, 0.2
423.024, 296.868,0.07112, 0.07112, -0.1, 0, 0.2
451.657, 296.39,0.10668, 0.07112, -0.1, 0, 0.2
479.159, 295.686,0.14224, 0.07112, -0.1, 0, 0.2
363.058, 323.438,0, 0.10668, -0.1, 0, 0.2
392.655, 323.221,0.03556, 0.10668, -0.1, 0, 0.2
421.668, 322.638,0.07112, 0.10668, -0.1, 0, 0.2
449.918, 321.9,0.10668, 0.10668, -0.1, 0, 0.2
477.048, 320.918,0.14224, 0.10668, -0.1, 0, 0.2
